
     Clock     uop p0     uop p1     uop p2     uop p3 
      2196        678       1173        704        725 
      1196        660       1009        682        710 
      1200        638       1001        678        707 
      1200        637        999        678        707 
      1200        659       1011        682        710 
      1197        662       1011        682        710 
      1200        675       1002        683        709 
      1196        634       1001        678        707 
