
     Clock     uop p0     uop p1     uop p2     uop p3 
      2832        668       1161        715        727 
      1836        657       1015        682        711 
      1842        657       1017        682        711 
      1836        635       1001        678        707 
      1836        656       1011        682        710 
      1842        656       1004        682        710 
      1842        634       1001        678        707 
      1842        633       1006        678        707 
