
     Clock     uop p0     uop p1     uop p2     uop p3 
      2048        654       1155        715        733 
      1502        653       1019        682        711 
      1502        631       1003        678        707 
      1497        652       1013        682        710 
      1497        652       1013        682        710 
      1502        630       1003        678        707 
      1497        630       1001        678        707 
      1502        652       1013        682        710 
