
     Clock     uop p0     uop p1     uop p2     uop p3 
      3080        691       1162        716        733 
      2002        638        996        678        708 
      1995        660       1003        682        710 
      1995        675        996        683        709 
      2002        637        995        678        707 
      2002        659       1005        682        710 
      1995        658       1005        682        710 
      2002        637        995        678        707 
