
     Clock     uop p0     uop p1     uop p2     uop p3 
      1820        628       1150        710        737 
      1338        638        997        678        708 
      1328        659       1008        682        710 
      1338        637        998        678        707 
      1332        637        998        678        707 
      1332        659       1008        682        710 
      1332        659       1001        682        710 
      1338        637        998        678        707 
