
     Clock     uop p0     uop p1     uop p2     uop p3 
      2653        683       1109        717        735 
      2023        642        996        685        717 
      1995        659       1005        682        710 
      2002        659       1000        682        710 
      2002        637        995        678        707 
      1995        637       1000        678        707 
      2002        659       1005        682        710 
      1995        675        996        683        709 
