
     Clock     uop p0     uop p1     uop p2     uop p3 
      3192        669       1195        708        729 
      1988        668       1002        683        710 
      1995        654       1012        682        710 
      1995        632       1000        678        707 
      1988        631       1005        678        707 
      1995        654       1010        682        710 
      1995        670       1001        683        709 
      1988        670        999        683        709 
