
     Clock     uop p0     uop p1     uop p2     uop p3 
      2663        675       1260        707        729 
      1600        653       1009        682        710 
      1605        668       1002        683        709 
      1596        630       1001        678        707 
      1596        652       1011        682        710 
      1591        651       1011        682        710 
      1596        630       1001        678        707 
      1600        668       1000        683        709 
