
     Clock     uop p0     uop p1     uop p2     uop p3 
      2683        651       1172        709        730 
      1591        638        993        678        707 
      1596        659       1005        682        710 
     71582        620       1216        724        749 
      1596        659       1005        682        712 
      1605        659       1000        682        710 
      1605        637        995        678        707 
      1600        636       1000        678        707 
