
     Clock     uop p0     uop p1     uop p2     uop p3 
      2933        612       1179        711        734 
      1988        637       1000        678        707 
      1988        658       1012        682        710 
      1995        658       1007        682        710 
      1995        636       1002        678        707 
      1995        635       1007        678        707 
      1988        658       1012        682        710 
      1988        674       1003        683        709 
