
     Clock     uop p0     uop p1     uop p2     uop p3 
      3038        681       1179        714        736 
      1988        657       1015        682        711 
      1995        672       1002        683        709 
      1988        634        999        678        707 
      1988        655       1011        682        710 
      1995        634       1001        678        707 
      1995        634       1001        678        707 
      1995        656       1011        682        710 
