
     Clock     uop p0     uop p1     uop p2     uop p3 
      1836        639       1133        716        740 
      1338        675       1004        683        710 
      1338        658       1012        682        710 
      1332        674       1003        683        709 
      1338        636       1002        678        707 
      1334        658       1012        682        710 
      1328        658       1012        682        710 
      1332        636       1002        678        707 
