
     Clock     uop p0     uop p1     uop p2     uop p3 
      1786        653       1152        710        734 
      1342        634       1002        678        707 
      1342        655       1012        682        710 
      1336        655       1012        682        710 
      1340        633       1002        678        707 
      1338        671       1001        683        709 
      1342        655       1012        682        710 
      1338        655       1007        682        710 
