
     Clock     uop p0     uop p1     uop p2     uop p3 
      2964        652       1200        714        730 
      1842        676       1002        683        710 
      1842        660       1016        682        711 
      1842        637       1002        678        707 
      1848        637       1000        678        707 
      1848        658       1012        682        710 
      1854        637       1002        678        707 
      1842        637       1002        678        707 
