
     Clock     uop p0     uop p1     uop p2     uop p3 
      1870        707       1147        709        736 
      1328        637        994        678        708 
      1334        659       1009        682        711 
      1328        674        996        683        709 
      1328        674        994        683        709 
      1328        657       1005        682        710 
      1332        636        995        678        707 
      1338        636        995        678        707 
