
     Clock     uop p0     uop p1     uop p2     uop p3 
      1658        650       1112        715        737 
      1340        655       1016        683        710 
      1336        669       1004        683        709 
      1336        654       1012        683        709 
      1330        654       1012        683        709 
      1334        628       1003        679        707 
      1332        668       1002        683        709 
      1336        654       1012        683        709 
