
     Clock     uop p0     uop p1     uop p2     uop p3 
      1814        666       1128        722        739 
      1332        638       1001        678        708 
      1338        659       1012        682        710 
      1342        637       1002        678        707 
      1332        675       1001        683        709 
      1336        659       1012        682        710 
      1342        659       1007        682        710 
      1342        637       1002        678        707 
