
     Clock     uop p0     uop p1     uop p2     uop p3 
      1932        668       1140        713        732 
      1416        676       1004        683        710 
      1396        659       1012        682        710 
      1416        675       1003        683        709 
      1416        637       1002        678        707 
      1416        659       1012        682        710 
      1416        659       1012        682        710 
      1416        637       1002        678        707 
