
     Clock     uop p0     uop p1     uop p2     uop p3 
      1848        654       1136        707        738 
      1322        659       1011        682        711 
      1332        658       1009        682        710 
      1326        636        997        678        707 
      1326        636       1002        678        707 
      1332        658       1007        682        710 
      1322        674        998        683        709 
      1328        674        996        683        709 
