
     Clock     uop p0     uop p1     uop p2     uop p3 
      1854        676       1140        718        732 
      1328        638        994        678        708 
      1328        660       1003        682        710 
      1332        637        995        678        707 
      1328        637        993        678        707 
      1338        659       1005        682        710 
      1328        662        998        682        710 
      1334        675        994        683        709 
