
     Clock     uop p0     uop p1     uop p2     uop p3 
      1820        667       1122        716        738 
      1328        653       1016        682        711 
      1332        630       1002        678        707 
      1338        630       1000        678        707 
      1338        651       1012        682        710 
      1336        630       1002        678        707 
      1338        630       1002        678        707 
      1328        652       1012        682        710 
