
     Clock     uop p0     uop p1     uop p2     uop p3 
      1866        691       1149        707        728 
      1328        659       1008        682        711 
      1338        675        995        683        709 
      1328        636        992        678        707 
      1328        657       1004        682        710 
      1338        658       1006        682        710 
      1328        674        995        683        709 
      1334        674        993        683        709 
