
     Clock     uop p0     uop p1     uop p2     uop p3 
      3150        662       1205        710        731 
      2002        653       1015        682        711 
      1995        669       1003        683        710 
      2002        630        999        678        707 
      1995        652       1011        682        710 
      2002        652       1006        682        710 
      2002        630       1001        678        707 
      2002        629       1006        678        707 
