
     Clock     uop p0     uop p1     uop p2     uop p3 
      1806        682       1171        713        737 
      1330        656       1011        682        710 
      1326        669       1009        683        709 
      1326        627       1010        678        707 
      1336        652       1015        682        710 
      1326        668       1004        683        709 
      1332        668       1002        683        709 
      1336        652       1013        682        710 
