
     Clock     uop p0     uop p1     uop p2     uop p3 
      2910        607       1221        707        735 
      1848        638       1002        678        707 
      1836        659       1012        682        710 
      1848        659       1005        682        710 
      1848        637       1002        678        707 
      1842        636       1007        678        707 
      1848        659       1012        682        710 
      1842        675       1003        683        709 
