
     Clock     uop p0     uop p1     uop p2     uop p3 
      1880        687       1128        714        737 
      1342        669       1004        680        709 
      1328        647       1002        681        708 
      1342        661       1002        681        709 
      1336        661       1002        681        709 
      1324        646       1004        681        708 
      1328        645       1004        681        708 
      1332        661       1002        681        709 
