
     Clock     uop p0     uop p1     uop p2     uop p3 
      1820        662       1145        715        733 
      1336        653       1019        682        711 
      1342        631       1003        678        707 
      1338        652       1013        682        710 
      1342        652       1006        682        710 
      1336        630       1003        678        707 
      1342        629       1008        678        707 
      1338        652       1013        682        710 
