
     Clock     uop p0     uop p1     uop p2     uop p3 
      2706        634       1185        710        730 
      1836        637        992        678        708 
      1842        658       1003        682        710 
      1836        636        993        678        707 
      1836        635        998        678        707 
      1842        658       1003        682        710 
      1842        674        994        683        709 
      1842        636        991        678        707 
