
     Clock     uop p0     uop p1     uop p2     uop p3 
      2994        653       1193        713        728 
      1848        638       1002        678        707 
      1848        659       1012        682        710 
      1848        659       1012        682        710 
      1848        637       1002        678        707 
      1848        637       1000        678        707 
      1842        659       1012        682        710 
      1848        662       1005        682        710 
