
     Clock     uop p0     uop p1     uop p2     uop p3 
      2933        674       1177        704        739 
      1995        675        994        683        709 
      2002        658       1005        682        710 
      2002        658       1000        682        710 
      2002        636        995        678        707 
      1995        635       1000        678        707 
      2002        658       1005        682        710 
      1995        674        996        683        709 
