
     Clock     uop p0     uop p1     uop p2     uop p3 
      2754        671       1178        716        730 
      1842        660       1014        682        711 
      1836        675       1001        683        709 
      1836        675        999        683        709 
      1836        659       1010        682        710 
      1842        662       1010        682        710 
      1842        675       1001        683        709 
      1842        634       1000        678        707 
