
     Clock     uop p0     uop p1     uop p2     uop p3 
      2880        640       1165        713        735 
      1836        653       1009        682        710 
      1836        669       1002        683        709 
      1836        668       1000        683        709 
      1842        652       1011        682        710 
      1836        655       1011        682        710 
      1842        668       1002        683        709 
      1836        627       1001        678        707 
