
     Clock     uop p0     uop p1     uop p2     uop p3 
      1844        639       1159        716        737 
      1342        676       1003        683        709 
      1332        660       1010        682        710 
      1338        659       1014        682        710 
      1338        675       1003        683        709 
      1332        675       1001        683        709 
      1332        658       1012        682        710 
      1342        637       1002        678        707 
