
     Clock     uop p0     uop p1     uop p2     uop p3 
      1836        658       1142        712        740 
      1346        669       1012        680        709 
      1328        647       1010        681        708 
      1340        661       1010        681        709 
      1346        661       1010        681        709 
      1334        646       1012        681        708 
      1338        645       1012        681        708 
      1342        661       1010        681        709 
