
     Clock     uop p0     uop p1     uop p2     uop p3 
      1736        671       1136        711        740 
      1256        653       1013        682        710 
      1268        668       1004        683        709 
      1264        629       1008        678        707 
      1260        652       1013        682        710 
      1264        668       1004        683        709 
      1264        668       1002        683        709 
      1268        652       1013        682        710 
