
     Clock     uop p0     uop p1     uop p2     uop p3 
      1814        697       1132        715        738 
      1326        660       1016        682        711 
      1336        660       1018        682        711 
      1330        675       1003        683        709 
      1330        659       1012        682        710 
      1326        659       1005        682        710 
      1336        637       1002        678        707 
      1332        636       1007        678        707 
