
     Clock     uop p0     uop p1     uop p2     uop p3 
      3750        536       1155        641        678 
      3240        454       1072        673        678 
      3108        493       1065        663        672 
      3120        409       1069        658        677 
      3168        570       1044        656        681 
      3228        417       1079        669        678 
      3144        536       1072        662        668 
      3126        530       1063        655        690 
