
     Clock     uop p0     uop p1     uop p2     uop p3 
      3122        695       1173        712        741 
      1438        656       1013        687        716 
      1412        659       1011        682        711 
      1412        636        995        678        707 
      1407        658       1005        682        710 
      1412        657       1005        682        710 
      1412        636        995        678        707 
      1412        636        993        678        707 
