
     Clock     uop p0     uop p1     uop p2     uop p3 
      3073        662       1179        710        735 
      1995        653       1011        682        710 
      2002        669       1004        683        709 
      1995        652       1013        682        710 
      2002        651       1013        682        710 
      2009        630       1003        678        707 
      1995        668       1002        683        709 
      2002        652       1013        682        710 
