
     Clock     uop p0     uop p1     uop p2     uop p3 
      3143        669       1189        709        733 
      1988        659       1003        682        710 
      1988        637        995        678        707 
      1988        674        994        683        709 
      1988        658       1005        682        710 
      1995        658       1007        682        710 
      1988        674        996        683        709 
      1988        674        994        683        709 
