
     Clock     uop p0     uop p1     uop p2     uop p3 
      1944        710       1150        716        736 
      1392        660       1003        682        710 
      1412        675        996        683        709 
      1412        675        996        683        709 
      1412        659       1005        682        710 
      1396        659       1005        682        710 
      1412        637        995        678        707 
      1392        675        994        683        709 
