
     Clock     uop p0     uop p1     uop p2     uop p3 
      2094        680       1189        711        739 
      1330        653       1013        682        710 
      1330        668       1004        683        709 
      1330        629       1008        678        707 
      1336        652       1013        682        710 
      1330        668       1004        683        709 
      1332        668       1002        683        709 
      1336        652       1013        682        710 
