
     Clock     uop p0     uop p1     uop p2     uop p3 
      1814        708       1131        713        730 
      1322        660       1011        682        711 
      1328        637        997        678        707 
      1322        637        995        678        707 
      1322        658       1007        682        710 
      1332        659       1009        682        710 
      1322        675        998        683        709 
      1328        675        996        683        709 
