
     Clock     uop p0     uop p1     uop p2     uop p3 
      3073        680       1192        711        730 
      2002        676       1003        683        709 
      1995        672       1003        683        709 
      2002        658       1012        682        710 
      2009        637       1002        678        707 
      1995        675       1001        683        709 
      1995        659       1012        682        710 
      2002        659       1007        682        710 
