
     Clock     uop p0     uop p1     uop p2     uop p3 
      2838        688       1202        713        733 
      1842        635        995        678        707 
      1836        659       1007        682        710 
      1842        637        995        678        707 
      1842        637        993        678        707 
      1842        659       1005        682        710 
      1848        637        995        678        707 
      1842        637        995        678        707 
