
     Clock     uop p0     uop p1     uop p2     uop p3 
      3045        683       1167        715        734 
      1995        676        994        683        709 
      1995        660       1003        682        710 
      2002        637        995        678        707 
      1995        675        994        683        709 
      1995        659       1005        682        710 
      2002        659       1000        682        710 
      2002        637        995        678        707 
