
     Clock     uop p0     uop p1     uop p2     uop p3 
      1842        681       1148        711        732 
      1338        657       1014        682        711 
      1338        635       1000        678        707 
      1338        634        998        678        707 
      1328        656       1010        682        710 
      1338        634       1000        678        707 
      1332        634       1000        678        707 
      1328        656       1010        682        710 
