
     Clock     uop p0     uop p1     uop p2     uop p3 
      3108        643       1186        711        733 
      1995        653       1015        682        711 
      2009        630       1001        678        707 
      1995        630        999        678        707 
      1995        652       1011        682        710 
      2002        655       1011        682        710 
      2002        668       1002        683        709 
      2002        627       1001        678        707 
