
     Clock     uop p0     uop p1     uop p2     uop p3 
      2826        685       1198        715        732 
      1842        672       1005        683        710 
      1848        634       1001        678        707 
      1842        655       1013        682        710 
      1842        671       1004        683        709 
      1836        671       1002        683        709 
      1842        655       1013        682        710 
      1848        658       1013        682        710 
