
     Clock     uop p0     uop p1     uop p2     uop p3 
      2700        708       1177        710        734 
      1842        638        993        678        707 
      1842        659       1005        682        710 
      1842        659       1000        682        710 
      1842        637        995        678        707 
      1842        636       1000        678        707 
      1842        659       1005        682        710 
      1842        675        996        683        709 
