
     Clock     uop p0     uop p1     uop p2     uop p3 
      3108        659       1220        711        729 
      1995        653       1018        682        711 
      1995        631       1002        678        707 
      1995        652       1012        682        710 
      1988        651       1012        682        710 
      1995        630       1002        678        707 
      1988        630       1000        678        707 
      1995        652       1012        682        710 
