
     Clock     uop p0     uop p1     uop p2     uop p3 
      1858        708       1137        715        736 
      1334        676       1002        683        710 
      1332        659       1012        682        710 
      1336        637       1002        678        707 
      1338        637       1002        678        707 
      1334        659       1012        682        710 
      1338        659       1005        682        710 
      1332        637       1002        678        707 
