
     Clock     uop p0     uop p1     uop p2     uop p3 
      2430        669       1156        712        730 
      1836        676        995        683        710 
      1842        662       1002        683        709 
      1848        635        995        679        707 
      1836        675        994        683        709 
      1842        661       1004        683        709 
      1836        661        999        683        709 
      1842        635        995        679        707 
