
     Clock     uop p0     uop p1     uop p2     uop p3 
      3003        663       1178        715        735 
      2002        634       1004        678        708 
      1995        669       1004        683        709 
      2002        655       1015        682        710 
      1995        671       1004        683        709 
      1995        671       1002        683        709 
      2002        655       1013        682        710 
      2009        633       1003        678        707 
