
     Clock     uop p0     uop p1     uop p2     uop p3 
      1824        675       1137        716        740 
      1334        660       1012        682        711 
      1332        659       1010        682        710 
      1332        675        999        683        709 
      1328        636       1003        678        707 
      1328        659       1008        682        710 
      1328        675        999        683        709 
      1328        675        997        683        709 
