
     Clock     uop p0     uop p1     uop p2     uop p3 
      2514        674       1137        714        739 
      1878        644       1020        680        708 
      1848        669       1003        683        709 
      1842        665       1003        683        709 
      1842        652       1012        682        710 
      1842        630       1002        678        707 
      1842        668       1001        683        709 
      1848        652       1012        682        710 
