
     Clock     uop p0     uop p1     uop p2     uop p3 
      1884        696       1144        717        738 
      1338        637       1001        678        708 
      1342        659       1010        682        710 
      1346        636       1002        678        707 
      1336        636       1002        678        707 
      1332        658       1012        682        710 
      1336        658       1005        682        710 
      1342        636       1002        678        707 
