
     Clock     uop p0     uop p1     uop p2     uop p3 
      2982        679       1195        705        733 
      1836        655       1015        682        711 
      1836        632       1001        678        707 
      1836        670       1000        683        709 
      1836        654       1011        682        710 
      1842        654       1013        682        710 
      1830        670       1002        683        709 
      1836        670       1000        683        709 
