
     Clock     uop p0     uop p1     uop p2     uop p3 
      2341        687       1202        712        738 
      1501        653       1011        682        710 
      1501        630       1003        678        707 
      1496        668       1002        683        709 
      1501        652       1013        682        710 
      1502        652       1008        682        710 
      1502        630       1003        678        707 
      1502        629       1008        678        707 
