
     Clock     uop p0     uop p1     uop p2     uop p3 
      2232        675       1117        719        739 
      1860        655       1017        683        710 
      1860        628       1002        679        707 
      1848        654       1011        683        709 
      1854        654       1004        683        709 
      1848        628       1002        679        707 
      1854        627       1007        679        707 
      1854        654       1011        683        709 
