
     Clock     uop p0     uop p1     uop p2     uop p3 
      2784        646       1194        715        731 
      1848        653       1017        682        711 
      1842        669       1005        683        710 
      1836        668       1002        683        709 
      1848        652       1013        682        710 
      1842        668       1004        683        709 
      1842        668       1002        683        709 
      1848        652       1013        682        710 
