
     Clock     uop p0     uop p1     uop p2     uop p3 
      2989        624       1210        718        731 
      2002        653       1011        682        710 
      2002        630       1003        678        707 
      2002        629       1008        678        707 
      1995        652       1013        682        710 
      2002        668       1004        683        709 
      1995        630       1001        678        707 
      1995        652       1013        682        710 
