
     Clock     uop p0     uop p1     uop p2     uop p3 
      1972        691       1134        715        737 
      1416        638        999        678        708 
      1412        660       1012        682        711 
      1400        659       1010        682        710 
      1416        637        998        678        707 
      1396        637       1003        678        707 
      1416        659       1008        682        710 
      1412        675        999        683        709 
