
     Clock     uop p0     uop p1     uop p2     uop p3 
      1822        696       1135        718        733 
      1326        653       1015        682        711 
      1334        630       1001        678        707 
      1326        668       1000        683        709 
      1326        652       1011        682        710 
      1336        655       1011        682        710 
      1330        668       1002        683        709 
      1336        627       1001        678        707 
